KIC,lamost_id,RA (deg),DEC (deg),dtheta (arcsec),lamost filename 
10333131,350907186,289.188350,47.494781,0.0000,spec-57173-KP190651N485531V02_sp07-186.fits.gz 
10333131,351107186,289.188350,47.494781,0.0000,spec-57173-KP190651N485531V04_sp07-186.fits.gz 
10333131,363403068,289.188350,47.494781,0.0000,spec-57298-KP192314N471144V02_sp03-068.fits.gz 
10339089,363409025,291.668330,47.402401,0.0285,spec-57298-KP192314N471144V02_sp09-025.fits.gz 
10347360,362805027,294.781370,47.472519,0.0224,spec-57297-KP194045N483045V04_sp05-027.fits.gz 
10350934,362808191,296.036220,47.426682,0.0061,spec-57297-KP194045N483045V04_sp08-191.fits.gz 
10351196,157208194,296.117583,47.465167,0.0364,spec-56550-KP194045N483045V02_sp08-194.fits.gz 
10352615,154808113,296.594792,47.449889,0.0598,spec-56435-KP194045N483045V01_sp08-113.fits.gz 
10355672,158916202,297.506067,47.456958,0.4520,spec-56561-KP195920N454621V02_sp16-202.fits.gz 
10357764,158816071,298.091792,47.438194,0.0268,spec-56561-KP195920N454621V01_sp16-071.fits.gz 
10359999,158916058,298.699833,47.413139,0.0092,spec-56561-KP195920N454621V02_sp16-058.fits.gz 
10361895,364311082,299.222500,47.475498,0.0304,spec-57299-KP195920N454621V05_sp11-082.fits.gz 
10362043,364311092,299.267126,47.401676,1.9175,spec-57299-KP195920N454621V05_sp11-092.fits.gz 
10382615,238014133,280.157167,47.536208,0.2936,spec-56780-KP185111N464417V01_sp14-133.fits.gz 
10382615,242714133,280.157167,47.536208,0.2936,spec-56807-KP185111N464417V03_sp14-133.fits.gz 
10383368,365814095,280.685632,47.579346,1.4088,spec-57302-KP185111N464417V04_sp14-095.fits.gz 
10383668,238014081,280.866600,47.561270,1.3830,spec-56780-KP185111N464417V01_sp14-081.fits.gz 
10384255,365815058,281.298460,47.556992,0.0266,spec-57302-KP185111N464417V04_sp15-058.fits.gz 
10384595,238015054,281.514083,47.507667,0.0310,spec-56780-KP185111N464417V01_sp15-054.fits.gz 
10386904,242615113,282.941000,47.589361,0.0364,spec-56807-KP185111N464417V02_sp15-113.fits.gz 
10388249,350902170,283.714480,47.531429,0.0061,spec-57173-KP190651N485531V02_sp02-170.fits.gz 
10388249,351102170,283.714480,47.531429,0.0061,spec-57173-KP190651N485531V04_sp02-170.fits.gz 
10388249,365809162,283.714480,47.531429,0.0061,spec-57302-KP185111N464417V04_sp09-162.fits.gz 
10389037,238009033,284.186017,47.533917,0.3892,spec-56780-KP185111N464417V01_sp09-033.fits.gz 
10389037,351002189,284.186017,47.533917,0.3892,spec-57173-KP190651N485531V03_sp02-189.fits.gz 
10389165,350902043,284.268741,47.578066,1.0785,spec-57173-KP190651N485531V02_sp02-043.fits.gz 
10389165,365809032,284.268741,47.578066,1.0785,spec-57302-KP185111N464417V04_sp09-032.fits.gz 
10389393,238009186,284.395000,47.545333,0.1218,spec-56780-KP185111N464417V01_sp09-186.fits.gz 
10394570,351005023,287.159330,47.546970,0.0222,spec-57173-KP190651N485531V03_sp05-023.fits.gz 
10395638,350908219,287.755086,47.560189,2.0986,spec-57173-KP190651N485531V02_sp08-219.fits.gz 
10402207,363504036,290.813630,47.571789,0.0283,spec-57298-KP192314N471144V03_sp04-036.fits.gz 
10402207,581204036,290.813630,47.571789,0.0283,spec-57919-KP192314N471144V05_sp04-036.fits.gz 
10403323,581104051,291.260680,47.501869,0.0184,spec-57919-KP192314N471144V04_sp04-051.fits.gz 
10405285,363509217,292.053310,47.508621,0.0248,spec-57298-KP192314N471144V03_sp09-217.fits.gz 
10405377,362710187,292.090880,47.589619,0.0224,spec-57297-KP194045N483045V03_sp10-187.fits.gz 
10417364,157208105,296.548250,47.553611,0.0443,spec-56550-KP194045N483045V02_sp08-105.fits.gz 
10420202,362706015,297.358550,47.551392,0.0106,spec-57297-KP194045N483045V03_sp06-015.fits.gz 
10420822,154806003,297.534308,47.506222,0.9578,spec-56435-KP194045N483045V01_sp06-003.fits.gz 
10422287,158916187,297.925367,47.514250,0.3367,spec-56561-KP195920N454621V02_sp16-187.fits.gz 
10426854,158811008,299.173708,47.558222,0.0600,spec-56561-KP195920N454621V01_sp11-008.fits.gz 
10427193,364211082,299.269170,47.528461,0.0285,spec-57299-KP195920N454621V04_sp11-082.fits.gz 
10448025,365814100,280.561783,47.677292,0.1043,spec-57302-KP185111N464417V04_sp14-100.fits.gz 
10449846,242615092,281.724250,47.659833,0.0222,spec-56807-KP185111N464417V02_sp15-092.fits.gz 
10451228,365815187,282.549590,47.608231,0.0246,spec-57302-KP185111N464417V04_sp15-187.fits.gz 
10453652,351002166,283.915860,47.694248,0.0087,spec-57173-KP190651N485531V03_sp02-166.fits.gz 
10453946,365809069,284.071566,47.691543,1.2663,spec-57302-KP185111N464417V04_sp09-069.fits.gz 
10454887,365813163,284.535301,47.652150,3.5707,spec-57302-KP185111N464417V04_sp13-163.fits.gz 
10459696,249205017,287.088083,47.654861,0.0318,spec-56919-KP190651N485531V01_sp05-017.fits.gz 
10460243,350908179,287.377870,47.690578,0.0298,spec-57173-KP190651N485531V02_sp08-179.fits.gz 
10460723,351008195,287.629580,47.698231,0.0000,spec-57173-KP190651N485531V03_sp08-195.fits.gz 
10460723,363514240,287.629580,47.698231,0.0000,spec-57298-KP192314N471144V03_sp14-240.fits.gz 
10461347,350908122,287.965330,47.694012,0.0043,spec-57173-KP190651N485531V02_sp08-122.fits.gz 
10461347,363414214,287.965330,47.694012,0.0043,spec-57298-KP192314N471144V02_sp14-214.fits.gz 
10461757,363414152,288.157620,47.614380,0.0222,spec-57298-KP192314N471144V02_sp14-152.fits.gz 
10463137,351007199,288.826170,47.611721,0.0230,spec-57173-KP190651N485531V03_sp07-199.fits.gz 
10463137,363503113,288.826170,47.611721,0.0230,spec-57298-KP192314N471144V03_sp03-113.fits.gz 
10463137,581203113,288.826170,47.611721,0.0230,spec-57919-KP192314N471144V05_sp03-113.fits.gz 
10467388,363404045,290.632840,47.647419,0.0264,spec-57298-KP192314N471144V02_sp04-045.fits.gz 
10467388,581104045,290.632840,47.647419,0.0264,spec-57919-KP192314N471144V04_sp04-045.fits.gz 
10467570,363404050,290.706210,47.692539,0.0043,spec-57298-KP192314N471144V02_sp04-050.fits.gz 
10467570,581104050,290.706210,47.692539,0.0043,spec-57919-KP192314N471144V04_sp04-050.fits.gz 
10467570,581304050,290.706210,47.692539,0.0043,spec-57919-KP192314N471144V06_sp04-050.fits.gz 
10468528,241004203,291.119547,47.611861,0.7926,spec-56798-KP192314N471144V01_sp04-203.fits.gz 
10471148,362710188,292.182430,47.690781,0.0219,spec-57297-KP194045N483045V03_sp10-188.fits.gz 
10472318,362710029,292.684510,47.676208,0.0268,spec-57297-KP194045N483045V03_sp10-029.fits.gz 
10472318,581109180,292.684510,47.676208,0.0268,spec-57919-KP192314N471144V04_sp09-180.fits.gz 
10473692,362810173,293.222020,47.619438,0.0043,spec-57297-KP194045N483045V04_sp10-173.fits.gz 
10473692,363513229,293.222020,47.619438,0.0043,spec-57298-KP192314N471144V03_sp13-229.fits.gz 
10474071,362710160,293.363980,47.688740,0.0226,spec-57297-KP194045N483045V03_sp10-160.fits.gz 
10474071,581213138,293.363980,47.688740,0.0226,spec-57919-KP192314N471144V05_sp13-138.fits.gz 
10480536,154805123,295.660208,47.600667,0.0137,spec-56435-KP194045N483045V01_sp05-123.fits.gz 
10480536,157205123,295.660208,47.600667,0.0137,spec-56550-KP194045N483045V02_sp05-123.fits.gz 
10480806,362708151,295.757986,47.690958,1.1946,spec-57297-KP194045N483045V03_sp08-151.fits.gz 
10482001,154808012,296.178500,47.687750,0.0812,spec-56435-KP194045N483045V01_sp08-012.fits.gz 
10483504,154808126,296.641292,47.656917,0.0906,spec-56435-KP194045N483045V01_sp08-126.fits.gz 
10485765,362706009,297.293240,47.620880,0.0264,spec-57297-KP194045N483045V03_sp06-009.fits.gz 
10489073,362706156,298.217560,47.662769,0.0061,spec-57297-KP194045N483045V03_sp06-156.fits.gz 
10489909,154806166,298.467542,47.639278,0.0501,spec-56435-KP194045N483045V01_sp06-166.fits.gz 
10513061,365814146,280.293693,47.733874,1.0919,spec-57302-KP185111N464417V04_sp14-146.fits.gz 
10515966,238015015,282.314250,47.750000,0.0031,spec-56780-KP185111N464417V01_sp15-015.fits.gz 
10515966,242715015,282.314250,47.750000,0.0031,spec-56807-KP185111N464417V03_sp15-015.fits.gz 
10525282,351108190,287.482238,47.728062,1.7674,spec-57173-KP190651N485531V04_sp08-190.fits.gz 
10525282,363414231,287.482238,47.728062,1.7674,spec-57298-KP192314N471144V02_sp14-231.fits.gz 
10525475,351108186,287.589404,47.722050,1.2007,spec-57173-KP190651N485531V04_sp08-186.fits.gz 
10525595,351108195,287.649440,47.732471,0.0250,spec-57173-KP190651N485531V04_sp08-195.fits.gz 
10525595,363414237,287.649440,47.732471,0.0250,spec-57298-KP192314N471144V02_sp14-237.fits.gz 
10527661,363414159,288.684328,47.741730,1.4696,spec-57298-KP192314N471144V02_sp14-159.fits.gz 
10527754,363514159,288.729640,47.751549,0.0242,spec-57298-KP192314N471144V03_sp14-159.fits.gz 
10528911,351007198,289.280180,47.700180,0.0283,spec-57173-KP190651N485531V03_sp07-198.fits.gz 
10532751,363504216,290.872545,47.753481,2.4204,spec-57298-KP192314N471144V03_sp04-216.fits.gz 
10533369,363404220,291.138340,47.741268,0.0268,spec-57298-KP192314N471144V02_sp04-220.fits.gz 
10534891,362710091,291.791020,47.732590,0.0285,spec-57297-KP194045N483045V03_sp10-091.fits.gz 
10537243,362810029,292.756100,47.700272,0.0222,spec-57297-KP194045N483045V04_sp10-029.fits.gz 
10545152,362808168,295.713539,47.715372,1.9495,spec-57297-KP194045N483045V04_sp08-168.fits.gz 
10548201,362708136,296.739780,47.744171,0.0226,spec-57297-KP194045N483045V03_sp08-136.fits.gz 
10552202,362706179,297.853580,47.708530,0.0283,spec-57297-KP194045N483045V03_sp06-179.fits.gz 
10552972,158916038,298.072596,47.751258,0.8777,spec-56561-KP195920N454621V02_sp16-038.fits.gz 
10554179,364216147,298.438277,47.712159,2.4682,spec-57299-KP195920N454621V04_sp16-147.fits.gz 
10555186,158816134,298.720542,47.732000,0.0310,spec-56561-KP195920N454621V01_sp16-134.fits.gz 
10556924,165911025,299.199375,47.745972,0.0130,spec-56583-KP195920N454621V03_sp11-025.fits.gz 
10556924,170511025,299.199375,47.745972,0.0130,spec-56591-KP195920N454621V3_sp11-025.fits.gz 
10579765,242715100,281.767292,47.813833,0.0898,spec-56807-KP185111N464417V03_sp15-100.fits.gz 
10582841,350910189,283.576840,47.801529,0.0268,spec-57173-KP190651N485531V02_sp10-189.fits.gz 
10587702,350905030,286.191830,47.899090,0.0226,spec-57173-KP190651N485531V02_sp05-030.fits.gz 
10590683,350908119,287.823520,47.811531,0.0031,spec-57173-KP190651N485531V02_sp08-119.fits.gz 
10590683,363514212,287.823520,47.811531,0.0031,spec-57298-KP192314N471144V03_sp14-212.fits.gz 
10590683,581214212,287.823520,47.811531,0.0031,spec-57919-KP192314N471144V05_sp14-212.fits.gz 
10591093,350908120,288.032960,47.883072,0.0278,spec-57173-KP190651N485531V02_sp08-120.fits.gz 
10591093,363414213,288.032960,47.883072,0.0278,spec-57298-KP192314N471144V02_sp14-213.fits.gz 
10591093,581114213,288.032960,47.883072,0.0278,spec-57919-KP192314N471144V04_sp14-213.fits.gz 
10592249,363414165,288.595730,47.812061,0.0282,spec-57298-KP192314N471144V02_sp14-165.fits.gz 
10592249,581114165,288.595730,47.812061,0.0282,spec-57919-KP192314N471144V04_sp14-165.fits.gz 
10592802,350906010,288.850840,47.847486,2.6515,spec-57173-KP190651N485531V02_sp06-010.fits.gz 
10592802,363414174,288.850840,47.847486,2.6515,spec-57298-KP192314N471144V02_sp14-174.fits.gz 
10592924,350906013,288.903900,47.891911,0.0301,spec-57173-KP190651N485531V02_sp06-013.fits.gz 
10592924,363414085,288.903900,47.891911,0.0301,spec-57298-KP192314N471144V02_sp14-085.fits.gz 
10593078,363403101,288.970000,47.840542,0.0230,spec-57298-KP192314N471144V02_sp03-101.fits.gz 
10597648,581115109,290.908112,47.880429,3.8529,spec-57919-KP192314N471144V04_sp15-109.fits.gz 
10598163,350701013,291.127410,47.877239,0.0261,spec-57172-KP192323N501616V05_sp01-013.fits.gz 
10598163,363415105,291.127410,47.877239,0.0261,spec-57298-KP192314N471144V02_sp15-105.fits.gz 
10598163,581115105,291.127410,47.877239,0.0261,spec-57919-KP192314N471144V04_sp15-105.fits.gz 
10599712,362810098,291.762820,47.804890,0.0224,spec-57297-KP194045N483045V04_sp10-098.fits.gz 
10599712,581109170,291.762820,47.804890,0.0224,spec-57919-KP192314N471144V04_sp09-170.fits.gz 
10600926,363409048,292.234530,47.839310,0.0053,spec-57298-KP192314N471144V02_sp09-048.fits.gz 
10600926,581109048,292.234530,47.839310,0.0053,spec-57919-KP192314N471144V04_sp09-048.fits.gz 
10602015,362810051,292.670620,47.887009,0.0292,spec-57297-KP194045N483045V04_sp10-051.fits.gz 
10602015,581109189,292.670620,47.887009,0.0292,spec-57919-KP192314N471144V04_sp09-189.fits.gz 
10602374,363413247,292.818820,47.879742,0.0303,spec-57298-KP192314N471144V02_sp13-247.fits.gz 
10602374,581113247,292.818820,47.879742,0.0303,spec-57919-KP192314N471144V04_sp13-247.fits.gz 
10602976,581213233,293.073000,47.845211,0.0000,spec-57919-KP192314N471144V05_sp13-233.fits.gz 
10603170,362710224,293.154720,47.899609,0.0234,spec-57297-KP194045N483045V03_sp10-224.fits.gz 
10603170,581113157,293.154720,47.899609,0.0234,spec-57919-KP192314N471144V04_sp13-157.fits.gz 
10604255,581113136,293.581277,47.867445,4.6733,spec-57919-KP192314N471144V04_sp13-136.fits.gz 
10604460,154805198,293.664583,47.832417,0.0137,spec-56435-KP194045N483045V01_sp05-198.fits.gz 
10610250,154808153,295.744292,47.843083,0.1022,spec-56435-KP194045N483045V01_sp08-153.fits.gz 
10614382,157208131,297.032500,47.843250,0.0448,spec-56550-KP194045N483045V02_sp08-131.fits.gz 
10614707,154806238,297.127417,47.802722,0.0889,spec-56435-KP194045N483045V01_sp06-238.fits.gz 
10616594,157206197,297.671908,47.800331,0.0000,spec-56550-KP194045N483045V02_sp06-197.fits.gz 
10619191,362706160,298.395260,47.898628,0.0106,spec-57297-KP194045N483045V03_sp06-160.fits.gz 
10645209,242715169,281.516208,47.920417,0.0374,spec-56807-KP185111N464417V03_sp15-169.fits.gz 
10647243,238015027,282.787208,47.987111,0.0645,spec-56780-KP185111N464417V01_sp15-027.fits.gz 
10647684,365815128,283.062560,47.926628,0.0277,spec-57302-KP185111N464417V04_sp15-128.fits.gz 
10649096,242609065,283.821054,47.965944,1.1443,spec-56807-KP185111N464417V02_sp09-065.fits.gz 
10649096,249210182,283.821054,47.965944,1.1443,spec-56919-KP190651N485531V01_sp10-182.fits.gz 
10651320,242612157,285.087625,47.916222,0.0561,spec-56807-KP185111N464417V02_sp12-157.fits.gz 
10651578,242712173,285.251417,47.919361,0.0492,spec-56807-KP185111N464417V03_sp12-173.fits.gz 
10653194,351105037,286.134860,47.932831,0.0043,spec-57173-KP190651N485531V04_sp05-037.fits.gz 
10653200,351005030,286.139950,47.900169,0.0199,spec-57173-KP190651N485531V03_sp05-030.fits.gz 
10653383,350905027,286.238665,47.925671,0.6079,spec-57173-KP190651N485531V02_sp05-027.fits.gz 
10658326,351006021,288.796600,47.966721,0.0061,spec-57173-KP190651N485531V03_sp06-021.fits.gz 
10658726,350906011,288.968480,47.931599,0.0283,spec-57173-KP190651N485531V02_sp06-011.fits.gz 
10659842,350906224,289.443612,47.941319,2.6815,spec-57173-KP190651N485531V02_sp06-224.fits.gz 
10659842,363415055,289.443612,47.941319,2.6815,spec-57298-KP192314N471144V02_sp15-055.fits.gz 
10662595,248601217,290.632000,47.983250,0.0809,spec-56918-KP192323N501616V_sp01-217.fits.gz 
10662618,350701217,290.641170,47.955540,0.0424,spec-57172-KP192323N501616V05_sp01-217.fits.gz 
10662618,363415193,290.641170,47.955540,0.0424,spec-57298-KP192314N471144V02_sp15-193.fits.gz 
10662618,581115178,290.641170,47.955540,0.0424,spec-57919-KP192314N471144V04_sp15-178.fits.gz 
10666932,362710065,292.385890,47.932640,0.0246,spec-57297-KP194045N483045V03_sp10-065.fits.gz 
10666932,581109197,292.385890,47.932640,0.0246,spec-57919-KP192314N471144V04_sp09-197.fits.gz 
10667886,362710222,292.772370,47.989079,0.0230,spec-57297-KP194045N483045V03_sp10-222.fits.gz 
10667886,581113166,292.772370,47.989079,0.0230,spec-57919-KP192314N471144V04_sp13-166.fits.gz 
10667966,362710215,292.805180,47.982208,0.0248,spec-57297-KP194045N483045V03_sp10-215.fits.gz 
10668914,363513164,293.200780,47.971130,0.0031,spec-57298-KP192314N471144V03_sp13-164.fits.gz 
10668914,581213164,293.200780,47.971130,0.0031,spec-57919-KP192314N471144V05_sp13-164.fits.gz 
10669123,362703237,293.280670,47.943569,0.0000,spec-57297-KP194045N483045V03_sp03-237.fits.gz 
10669123,581113121,293.280670,47.943569,0.0000,spec-57919-KP192314N471144V04_sp13-121.fits.gz 
10669568,581113109,293.462370,47.963379,0.0061,spec-57919-KP192314N471144V04_sp13-109.fits.gz 
10669876,154803028,293.573083,47.934667,0.0717,spec-56435-KP194045N483045V01_sp03-028.fits.gz 
10670445,362703036,293.807456,47.913519,1.2609,spec-57297-KP194045N483045V03_sp03-036.fits.gz 
10670445,363513126,293.807456,47.913519,1.2609,spec-57298-KP192314N471144V03_sp13-126.fits.gz 
10671227,362703013,294.100460,47.993439,0.0261,spec-57297-KP194045N483045V03_sp03-013.fits.gz 
10671227,581113200,294.100460,47.993439,0.0261,spec-57919-KP192314N471144V04_sp13-200.fits.gz 
10671402,362703010,294.167918,47.985029,1.3747,spec-57297-KP194045N483045V03_sp03-010.fits.gz 
10671402,363413182,294.167918,47.985029,1.3747,spec-57298-KP192314N471144V02_sp13-182.fits.gz 
10675052,362804097,295.530730,47.918671,0.0226,spec-57297-KP194045N483045V04_sp04-097.fits.gz 
10685794,362706134,298.749600,47.980350,0.0301,spec-57297-KP194045N483045V03_sp06-134.fits.gz 
10686930,170511171,299.075583,47.920778,0.0130,spec-56591-KP195920N454621V3_sp11-171.fits.gz 
10709799,242615160,281.428433,48.012383,0.7359,spec-56807-KP185111N464417V02_sp15-160.fits.gz 
10711145,365815222,282.163060,48.076679,0.0246,spec-57302-KP185111N464417V04_sp15-222.fits.gz 
10711154,242615222,282.170500,48.047639,0.0304,spec-56807-KP185111N464417V02_sp15-222.fits.gz 
10711484,238015220,282.345709,48.068417,1.5842,spec-56780-KP185111N464417V01_sp15-220.fits.gz 
10711484,242615220,282.345709,48.068417,1.5842,spec-56807-KP185111N464417V02_sp15-220.fits.gz 
10711484,242715220,282.345709,48.068417,1.5842,spec-56807-KP185111N464417V03_sp15-220.fits.gz 
10721900,351008014,287.963200,48.073132,0.0208,spec-57173-KP190651N485531V03_sp08-014.fits.gz 
10722175,350908140,288.098543,48.062302,3.1606,spec-57173-KP190651N485531V02_sp08-140.fits.gz 
10722175,363514127,288.098543,48.062302,3.1606,spec-57298-KP192314N471144V03_sp14-127.fits.gz 
10723388,363414079,288.630860,48.018951,0.0242,spec-57298-KP192314N471144V02_sp14-079.fits.gz 
10723388,581114079,288.630860,48.018951,0.0242,spec-57919-KP192314N471144V04_sp14-079.fits.gz 
10724027,351106015,288.916170,48.034470,0.0000,spec-57173-KP190651N485531V04_sp06-015.fits.gz 
10724027,363514076,288.916170,48.034470,0.0000,spec-57298-KP192314N471144V03_sp14-076.fits.gz 
10724027,581214076,288.916170,48.034470,0.0000,spec-57919-KP192314N471144V05_sp14-076.fits.gz 
10724620,581315063,289.189030,48.053921,0.0061,spec-57919-KP192314N471144V06_sp15-063.fits.gz 
10724735,248602113,289.235792,48.054306,0.0184,spec-56918-KP192323N501616V_sp02-113.fits.gz 
10727789,250001223,290.493167,48.016361,0.0295,spec-56930-KP192323N501616V03_sp01-223.fits.gz 
10728179,350601208,290.647022,48.092869,3.0082,spec-57172-KP192323N501616V04_sp01-208.fits.gz 
10728179,363415187,290.647022,48.092869,3.0082,spec-57298-KP192314N471144V02_sp15-187.fits.gz 
10732526,249607231,292.377417,48.087306,0.0204,spec-56928-KP192323N501616V02_sp07-231.fits.gz 
10733897,362710212,292.930600,48.097160,0.0204,spec-57297-KP194045N483045V03_sp10-212.fits.gz 
10733897,581113152,292.930600,48.097160,0.0204,spec-57919-KP192314N471144V04_sp13-152.fits.gz 
10735077,581213106,293.402370,48.054218,0.0288,spec-57919-KP192314N471144V05_sp13-106.fits.gz 
10735926,362803048,293.719060,48.074451,0.0242,spec-57297-KP194045N483045V04_sp03-048.fits.gz 
10735926,581213193,293.719060,48.074451,0.0242,spec-57919-KP192314N471144V05_sp13-193.fits.gz 
10736390,362703037,293.915223,48.083569,1.7693,spec-57297-KP194045N483045V03_sp03-037.fits.gz 
10736390,363413190,293.915223,48.083569,1.7693,spec-57298-KP192314N471144V02_sp13-190.fits.gz 
10736591,362803015,293.981312,48.002008,3.0436,spec-57297-KP194045N483045V04_sp03-015.fits.gz 
10742794,362708242,296.122770,48.011532,0.0285,spec-57297-KP194045N483045V03_sp08-242.fits.gz 
10743092,362808240,296.219420,48.087132,0.0053,spec-57297-KP194045N483045V04_sp08-240.fits.gz 
10743515,154808233,296.360000,48.038583,0.0369,spec-56435-KP194045N483045V01_sp08-233.fits.gz 
