   KIC, 2MASS,        Kep_mag,  flag_act_osc, evol_status, Prot, logg_ast, err, NUV_xs, err, S_Ca_HK, err, S_Mg, err, S_Fe, err, S_Halpha, err, S_CaIR, err 
  8160074,19192642+4400101 ,10.80, 3,0,149.00, 2.98, 0.01, -999, -999,0.188,0.003,0.704,0.008,0.901,0.009,0.727,0.008,0.603,0.010 
  8160175,19193415+4401310 ,10.99, 2,1, 69.80, 2.81, 0.01, -999, -999,0.174,0.004,0.618,0.008,0.835,0.006,0.840,0.006,0.629,0.010 
  8160419,19195310+4403105 ,10.46, 0,0,-999.00, 2.27, 0.01, -999, -999,0.153,0.004,0.533,0.007,0.860,0.010,0.793,0.010,0.574,0.012 
  8160428,19195362+4403495 ,11.91, 0,1,-999.00, 3.02, 0.01, -999, -999,0.205,0.004,0.702,0.005,0.923,0.008,0.740,0.008,0.658,0.008 
  8160590,19200590+4405451 ,11.30, 0,2,-999.00, 2.43, 0.01, -999, -999,0.147,0.002,0.590,0.006,0.865,0.008,0.783,0.008,0.577,0.008 
  8160637,19201020+4403331 ,11.77, 0,1,-999.00, 2.64, 0.01, -999, -999,0.162,0.004,0.556,0.005,0.866,0.009,0.789,0.008,0.567,0.006 
  8163439,19234542+4401206 ,12.27, 0,1,-999.00, 3.15, 0.01, -999, -999,0.201,0.003,0.629,0.021,0.904,0.011,0.763,0.008,0.616,0.008 
  8164977,19260322+4401297 ,11.68, 0,2,-999.00, 2.44, 0.01, -999, -999,0.161,0.002,0.688,0.005,0.855,0.005,0.737,0.005,0.572,0.007 
  8165444,19264388+4403422 ,11.22, 0,2,-999.00, 2.52, 0.01, -999, -999,0.142,0.003,0.659,0.005,0.877,0.012,0.744,0.013,0.566,0.007 
  8166918,19285759+4401542 ,10.34, 0,2,-999.00, 2.57, 0.01, -999, -999,0.116,0.005,0.588,0.008,0.863,0.008,0.782,0.008,0.561,0.010 
  8167286,19293216+4401068 ,11.21, 2,1, 39.00, 3.17, 0.01, -999, -999,0.162,0.002,0.633,0.004,0.880,0.005,0.740,0.005,0.580,0.005 
  8167335,19293622+4405135 ,11.07, 0,0,-999.00, 2.81, 0.01, -999, -999,0.132,0.005,0.634,0.005,0.882,0.007,0.750,0.007,0.559,0.007 
  8172666,19365024+4404058 ,11.50, 0,2,-999.00, 2.66, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8172720,19365523+4401213 ,11.71, 0,2,-999.00, 2.44, 0.01, -999, -999,0.166,0.005,0.706,0.006,0.891,0.008,0.738,0.009,0.605,0.008 
  8172843,19370560+4405278 ,11.53, 0,2,-999.00, 2.59, 0.01, -999, -999,0.168,0.002,0.661,0.006,0.875,0.028,0.752,0.031,0.553,0.009 
  8173148,19372775+4403541 ,11.54, 0,2,-999.00, 2.44, 0.01, -999, -999,0.130,0.002,0.616,0.021,0.871,0.009,0.765,0.007,0.586,0.037 
  8173725,19381249+4404350 ,10.76, 0,2,-999.00, 2.59, 0.01, -999, -999,0.173,0.002,0.678,0.004,0.884,0.006,0.751,0.005,0.586,0.005 
  8173921,19382817+4401598 ,12.10, 0,1,-999.00, 2.58, 0.01, -999, -999,0.171,0.003,0.584,0.004,0.862,0.006,0.722,0.006,0.575,0.005 
  8174161,19384570+4400153 ,12.30, 0,1,-999.00, 2.57, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8174364,19390166+4401554 ,11.44, 0,2,-999.00, 2.54, 0.01, -999, -999,0.143,0.002,0.697,0.004,0.885,0.009,0.753,0.008,0.617,0.006 
  8174381,19390323+4405310 ,11.39, 2,0,139.00, 2.39, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8175027,19395416+4401176 ,11.60, 0,1,-999.00, 3.03, 0.01, -999, -999,0.152,0.002,0.561,0.007,0.867,0.005,0.780,0.006,0.620,0.010 
  8175105,19395937+4405082 ,12.26, 0,1,-999.00, 2.99, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8175438,19402226+4401212 ,11.23, 0,2,-999.00, 2.52, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8176503,19413978+4402137 ,12.29, 0,2,-999.00, 2.62, 0.01, -999, -999,0.167,0.002,0.649,0.005,0.853,0.005,0.768,0.005,0.583,0.006 
  8176777,19420273+4404260 ,10.43, 0,1,-999.00, 3.23, 0.01, -999, -999,0.154,0.002,0.579,0.004,0.877,0.005,0.761,0.004,0.581,0.005 
  8176893,19421236+4401460 ,12.21, 0,1,-999.00, 2.76, 0.01, -999, -999,0.152,0.002,0.594,0.005,0.862,0.009,0.787,0.008,0.615,0.006 
  8176916,19421359+4405406 ,12.36, 0,2,-999.00, 2.56, 0.01, -999, -999,0.140,0.002,0.668,0.006,0.882,0.006,0.755,0.005,0.630,0.007 
  8179214,19450064+4405004 ,11.48, 0,2,-999.00, 2.57, 0.01, -999, -999,0.138,0.001,0.621,0.003,0.849,0.006,0.768,0.006,0.536,0.004 
  8181700,19475159+4400480 ,11.22, 0,2,-999.00, 2.57, 0.01, -999, -999,0.146,0.004,0.654,0.007,0.859,0.005,0.766,0.004,0.554,0.008 
  8188772,19544154+4405397 ,10.90, 0,1,-999.00, 3.02, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8189460,19552268+4401100 ,12.48, 3,0,112.00, 3.00, 0.01, -999, -999,0.206,0.002,0.708,0.003,0.898,0.005,0.709,0.005,0.595,0.004 
  8192753,19584448+4405201 ,12.14, 0,1,-999.00, 3.28, 0.01, -999, -999,0.152,0.002,0.552,0.007,0.860,0.005,0.780,0.005,0.592,0.009 
  8195153,20012431+4402231 ,11.92, 0,1,-999.00, 2.77, 0.01, -999, -999,0.225,0.002,0.637,0.003,0.895,0.004,0.792,0.004,0.608,0.003 
  8195595,20015727+4403057 ,11.57, 0,1,-999.00, 2.73, 0.01, -999, -999,0.147,0.002,0.623,0.004,0.883,0.019,0.726,0.016,0.575,0.005 
  8196436,20024856+4404005 ,10.83, 0,0,-999.00, 2.51, 0.01, -999, -999,0.142,0.003,0.574,0.026,0.860,0.006,0.765,0.006,0.551,0.036 
  8197210,20033477+4402323 , 9.33, 0,2,-999.00, 2.56, 0.01, -999, -999,0.134,0.001,0.670,0.005,0.869,0.012,0.733,0.010,0.540,0.006 
  8197719,20040617+4404549 , 9.87, 0,2,-999.00, 2.94, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8210100,18421503+4410139 , 8.17, 0,2,-999.00, 2.52, 0.01,1.425,0.409, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8210370,18430530+4411194 ,11.17, 4,0,-999.00, 2.56, 0.01,0.541,0.364,0.223,0.001,0.664,0.013,0.891,0.006,0.750,0.006,0.595,0.019 
  8211551,18461740+4408597 , 8.54, 0,2,-999.00, 2.46, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8212479,18482810+4409262 ,11.78, 0,0,-999.00, 2.22, 0.01,0.058,0.362,0.184,0.003,0.663,0.005,0.906,0.008,0.756,0.007,0.637,0.007 
  8212786,18491225+4407433 ,11.65, 0,1,-999.00, 2.19, 0.01,0.673,0.569, -999, -999, -999, -999,0.828,0.003,0.800,0.002,0.543,0.003 
  8213984,18515073+4409301 ,10.29, 0,2,-999.00, 2.60, 0.01,0.304,0.433, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8214394,18523964+4408207 ,12.38, 0,1,-999.00, 3.18, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8219000,19020431+4408196 ,12.49, 0,0,-999.00, 2.54, 0.01, -999, -999,0.160,0.002,0.576,0.005,0.855,0.008,0.799,0.008,0.573,0.009 
  8219022,19020775+4409441 ,12.45, 0,1,-999.00, 3.06, 0.01, -999, -999,0.170,0.004,0.600,0.003,0.915,0.006,0.753,0.006,0.622,0.004 
  8219268,19024148+4407002 ,12.49, 0,1,-999.00, 2.94, 0.01, -999, -999,0.203,0.002, -999, -999,0.839,0.015,0.793,0.017,0.536,0.007 
  8222691,19100845+4406362 , 9.76, 0,2,-999.00, 2.38, 0.01, -999, -999,0.139,0.001,0.715,0.004,0.903,0.010,0.692,0.011,0.554,0.021 
  8230578,19231486+4406148 ,11.13, 0,2,-999.00, 2.87, 0.01, -999, -999,0.173,0.001,0.721,0.006,0.907,0.009,0.726,0.008,0.601,0.009 
  8230626,19231932+4410037 ,11.43, 2,2,122.00, 2.97, 0.01, -999, -999,0.202,0.001,0.676,0.008,0.884,0.008,0.728,0.007,0.581,0.010 
  8232851,19262924+4407544 ,11.38, 0,2,-999.00, 2.58, 0.01, -999, -999,0.164,0.003,0.581,0.004,0.838,0.005,0.770,0.005,0.517,0.006 
  8233775,19275130+4406355 ,12.37, 0,1,-999.00, 2.82, 0.01, -999, -999,0.143,0.004,0.680,0.008,0.894,0.012,0.728,0.009,0.600,0.009 
  8233917,19280452+4408456 ,11.99, 0,2,-999.00, 2.37, 0.01, -999, -999,0.118,0.003,0.608,0.002,0.866,0.003,0.779,0.003,0.555,0.003 
  8234900,19293396+4410452 ,11.04, 0,1,-999.00, 3.15, 0.01, -999, -999,0.273,0.006,0.615,0.030,0.886,0.006,0.756,0.006,0.630,0.004 
  8235013,19294351+4406594 ,11.47, 0,2,-999.00, 2.37, 0.01, -999, -999,0.136,0.001,0.652,0.005,0.871,0.006,0.754,0.007,0.543,0.007 
  8235448,19302386+4406026 ,11.95, 0,0,-999.00, 2.40, 0.01, -999, -999,0.172,0.001,0.670,0.007,0.896,0.008,0.749,0.009,0.606,0.007 
  8235991,19311148+4411368 ,12.04, 0,1,-999.00, 2.95, 0.01, -999, -999,0.165,0.001,0.576,0.004,0.882,0.003,0.759,0.003,0.602,0.005 
  8241402,19383387+4409056 ,11.82, 0,2,-999.00, 2.37, 0.01, -999, -999,0.161,0.004,0.587,0.004,0.874,0.006,0.765,0.006,0.543,0.005 
  8243725,19412709+4409097 ,10.27, 0,2,-999.00, 2.50, 0.01, -999, -999,0.118,0.002,0.690,0.004,0.881,0.003,0.675,0.003,0.508,0.005 
  8246635,19450520+4406388 ,11.11, 0,2,-999.00, 2.52, 0.01, -999, -999,0.142,0.003,0.593,0.003,0.852,0.010,0.778,0.012,0.565,0.003 
  8247851,19463143+4406467 ,12.00, 2,0, 84.50, 2.52, 0.01, -999, -999,0.189,0.002,0.727,0.009,0.901,0.010,0.731,0.011,0.612,0.009 
  8248351,19470408+4411232 ,12.25, 0,2,-999.00, 2.39, 0.01, -999, -999,0.174,0.001,0.595,0.009,0.847,0.007,0.778,0.008,0.580,0.012 
  8248948,19474543+4407197 ,11.58, 0,0,-999.00, 2.35, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8250489,19491724+4408155 ,11.97, 0,0,-999.00, 2.56, 0.01, -999, -999,0.250,0.002,0.643,0.006,0.868,0.005,0.721,0.005,0.560,0.009 
  8256020,19544115+4408522 ,10.80, 0,1,-999.00, 3.06, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8258311,19570219+4408327 ,11.63, 0,2,-999.00, 2.46, 0.01, -999, -999,0.145,0.001,0.745,0.004,0.905,0.008,0.720,0.006,0.591,0.007 
  8258630,19572909+4411354 ,12.10, 0,0,-999.00, 2.77, 0.01, -999, -999, -999, -999,0.554,0.005,0.856,0.004,0.777,0.003,0.546,0.006 
  8259226,19580824+4407412 ,11.62, 0,1,-999.00, 3.06, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8260453,19592289+4408304 ,11.97, 0,2,-999.00, 2.54, 0.01, -999, -999,0.249,0.003,0.665,0.002,0.873,0.003,0.751,0.004,0.569,0.003 
  8262338,20012896+4409221 ,12.50, 0,1,-999.00, 3.27, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8264079,20032853+4409421 ,12.02, 0,0,-999.00, 3.21, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8264549,20035516+4408242 ,11.35,24,0,-999.00, 2.90, 0.01, -999, -999,0.200,0.004,0.697,0.003,0.876,0.005,0.671,0.005,0.560,0.004 
  8264592,20035769+4406276 ,11.46, 2,2, 80.00, 2.91, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8265098,20042726+4410487 ,11.71, 2,0,118.00, 2.57, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8265278,20043893+4409009 ,11.39, 0,2,-999.00, 2.62, 0.01, -999, -999,0.140,0.003,0.562,0.005,0.853,0.006,0.741,0.006,0.525,0.006 
  8276880,18424415+4415255 ,11.21, 0,0,-999.00, 2.73, 0.01,0.668,0.374,0.144,0.001,0.601,0.004,0.873,0.006,0.774,0.005,0.601,0.004 
  8277914,18454463+4412568 ,11.55, 0,2,-999.00, 2.32, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8278906,18482271+4414121 ,11.98, 0,2,-999.00, 2.40, 0.01,0.949,0.475,0.150,0.001,0.635,0.003,0.874,0.004,0.755,0.004,0.581,0.004 
  8280417,18515122+4414223 , 8.07, 0,2,-999.00, 2.46, 0.01,0.650,0.427, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8283356,18575719+4417271 ,11.63, 0,1,-999.00, 3.04, 0.01,0.785,0.392,0.142,0.002,0.565,0.005,0.868,0.008,0.771,0.008,0.591,0.024 
  8283646,18583349+4412000 ,11.47, 0,1,-999.00, 2.73, 0.01, -999, -999,0.148,0.002,0.579,0.010,0.864,0.012,0.769,0.011,0.572,0.012 
  8283958,18591898+4415597 ,10.35, 0,0,-999.00, 2.46, 0.01, -999, -999,0.185,0.002,0.645,0.005,0.878,0.008,0.759,0.008, -999, -999 
  8284032,18592981+4415230 ,11.70, 0,1,-999.00, 2.49, 0.01, -999, -999,0.174,0.002,0.646,0.003,0.895,0.004,0.750,0.004, -999, -999 
  8284510,19003891+4412341 ,10.51, 0,2,-999.00, 2.57, 0.01, -999, -999,0.138,0.001,0.663,0.004,0.868,0.005,0.742,0.005,0.557,0.004 
  8284682,19010204+4412317 ,10.83, 0,2,-999.00, 2.37, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8285510,19024828+4416164 ,10.17, 0,0,-999.00, 2.30, 0.01, -999, -999,0.150,0.002,0.662,0.005,0.891,0.005,0.756,0.005,0.558,0.006 
  8288164,19082492+4413063 ,12.07, 0,2,-999.00, 2.38, 0.01, -999, -999,0.157,0.002,0.609,0.008,0.867,0.008,0.772,0.008,0.551,0.011 
  8292681,19170821+4413014 ,10.07, 0,2,-999.00, 2.57, 0.01, -999, -999,0.149,0.002,0.675,0.003,0.867,0.007,0.758,0.006,0.564,0.005 
  8293158,19175239+4415414 ,11.55, 0,2,-999.00, 2.44, 0.01, -999, -999,0.144,0.003,0.641,0.007,0.868,0.011,0.767,0.012,0.606,0.010 
  8293291,19180239+4416428 ,10.65, 0,2,-999.00, 2.61, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8299922,19273063+4412144 ,10.13, 0,2,-999.00, 2.84, 0.01, -999, -999,0.192,0.002,0.693,0.006,0.873,0.009,0.729,0.008,0.572,0.006 
  8307149,19380448+4413318 ,11.69, 0,1,-999.00, 2.76, 0.01, -999, -999,0.156,0.003,0.522,0.004,0.837,0.006,0.769,0.006,0.559,0.005 
  8307548,19383310+4416342 , 9.55, 0,2,-999.00, 2.94, 0.01, -999, -999,0.165,0.005,0.741,0.017,0.882,0.026,0.737,0.022,0.605,0.019 
  8307630,19383940+4416270 ,11.05, 0,2,-999.00, 2.42, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8309890,19413245+4415182 ,10.86, 0,0,-999.00, 2.62, 0.01, -999, -999,0.122,0.006,0.580,0.004,0.848,0.006,0.747,0.006,0.525,0.004 
  8310792,19423978+4416194 ,11.59, 2,1,130.00, 2.97, 0.01, -999, -999,0.211,0.004,0.678,0.005,0.882,0.008,0.707,0.007,0.621,0.006 
  8312388,19444030+4417546 , 8.34, 0,2,-999.00, 2.56, 0.01, -999, -999,0.159,0.003,0.685,0.043,0.865,0.013,0.762,0.010,0.558,0.011 
  8314240,19465104+4412012 ,11.77, 0,0,-999.00, 2.67, 0.01, -999, -999,0.294,0.002,0.634,0.003,0.883,0.003,0.763,0.003,0.609,0.065 
  8314514,19471134+4413490 ,11.84, 0,0,-999.00, 2.60, 0.01, -999, -999,0.201,0.006,0.628,0.004,0.854,0.006,0.750,0.005,0.570,0.003 
  8314665,19472107+4415248 ,10.65, 0,2,-999.00, 2.58, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8315220,19475565+4415223 ,11.09, 0,2,-999.00, 2.39, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8315762,19482831+4413051 ,11.98, 0,2,-999.00, 2.50, 0.01, -999, -999,0.187,0.002,0.642,0.003,0.870,0.004,0.711,0.004,0.544,0.004 
  8316412,19490623+4413363 ,10.95, 0,1,-999.00, 2.93, 0.01, -999, -999,0.166,0.002,0.568,0.004,0.856,0.006,0.751,0.006,0.555,0.004 
  8324636,19571397+4416359 ,11.71, 0,2,-999.00, 2.47, 0.01, -999, -999,0.095,0.003,0.666,0.023,0.865,0.009,0.746,0.008,0.570,0.005 
  8325764,19583490+4416296 ,10.74, 2,2, 45.50, 2.36, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8326469,19591682+4416039 , 8.40, 2,2,144.00, 2.98, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8328014,20005907+4417469 ,10.77, 2,0, 99.00, 2.81, 0.01, -999, -999,0.207,0.001,0.689,0.003,0.878,0.003,0.719,0.002,0.563,0.004 
  8328178,20011442+4415509 , 7.55, 0,1,-999.00, 2.89, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8328668,20015996+4415542 ,12.32, 0,0,-999.00, 2.92, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8329095,20023345+4416067 ,10.27, 2,0,163.00, 2.61, 0.01, -999, -999,0.188,0.001,0.618,0.004,0.855,0.007,0.733,0.006,0.552,0.004 
  8329894,20032282+4415502 ,11.28, 2,0,114.00, 2.84, 0.01, -999, -999,0.177,0.002,0.763,0.004,0.891,0.006,0.738,0.006,0.589,0.004 
  8330598,20040614+4412543 ,11.80, 0,2,-999.00, 2.52, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8343654,18441077+4422108 ,11.67, 0,0,-999.00, 2.37, 0.01,0.274,0.398,0.147,0.000,0.573,0.007,0.865,0.007,0.803,0.006,0.597,0.007 
  8343854,18444371+4420351 ,12.22, 2,2, 39.00, 2.39, 0.01,-0.126,0.350,0.184,0.001,0.738,0.002,0.907,0.003,0.729,0.002,0.627,0.003 
  8346238,18503296+4420376 ,11.80, 3,0,124.00, 2.39, 0.01,1.080,0.490,0.172,0.001, -999, -999,0.837,0.005,0.787,0.004,0.557,0.005 
  8349350,18572597+4419478 ,10.07, 0,2,-999.00, 2.39, 0.01,0.946,0.387,0.117,0.001,0.570,0.004,0.861,0.006,0.765,0.005,0.527,0.005 
  8350443,18594560+4422165 ,10.78, 0,2,-999.00, 2.41, 0.01, -999, -999,0.147,0.001,0.684,0.004,0.884,0.005,0.761,0.004,0.579,0.006 
  8350645,19001149+4418421 ,10.82, 0,1,-999.00, 2.64, 0.01, -999, -999,0.148,0.002,0.568,0.010,0.867,0.013,0.767,0.012,0.582,0.012 
  8354896,19093153+4421452 ,11.15, 0,1,-999.00, 2.90, 0.01,0.092,0.335,0.185,0.002,0.671,0.003,0.888,0.004,0.742,0.004,0.595,0.004 
  8359169,19175255+4419564 ,11.91, 0,2,-999.00, 2.64, 0.01, -999, -999,0.139,0.002,0.619,0.003,0.869,0.006,0.777,0.006,0.585,0.005 
  8359180,19175396+4422570 ,12.32, 0,0,-999.00, 2.40, 0.01, -999, -999,0.133,0.002,0.588,0.006,0.877,0.004,0.774,0.005,0.589,0.008 
  8360297,19193806+4423261 ,12.39, 0,1,-999.00, 2.82, 0.01, -999, -999,0.184,0.002,0.602,0.003,0.904,0.009,0.764,0.010,0.618,0.004 
  8360334,19194154+4421122 ,12.34, 0,2,-999.00, 2.42, 0.01, -999, -999,0.174,0.002,0.574,0.004,0.851,0.005,0.758,0.006,0.552,0.005 
  8363272,19235349+4418479 ,10.93, 0,2,-999.00, 2.87, 0.01, -999, -999,0.160,0.003,0.697,0.008,0.867,0.019,0.712,0.019,0.562,0.012 
  8363443,19240692+4423222 ,10.64, 0,0,-999.00, 2.40, 0.01, -999, -999,0.157,0.001, -999, -999,0.831,0.012,0.805,0.011,0.561,0.023 
  8363613,19242241+4422508 ,11.51, 0,2,-999.00, 2.54, 0.01, -999, -999,0.138,0.003,0.620,0.015,0.867,0.015,0.761,0.013,0.558,0.014 
  8364363,19252670+4422250 ,11.21, 0,2,-999.00, 2.49, 0.01, -999, -999,0.162,0.002,0.712,0.007,0.888,0.014,0.739,0.013,0.585,0.016 
  8364786,19260635+4423122 , 9.94, 0,1,-999.00, 2.68, 0.01, -999, -999,0.160,0.002,0.663,0.008,0.896,0.004,0.749,0.004,0.590,0.006 
  8365018,19262781+4420036 , 9.81, 0,2,-999.00, 2.90, 0.01, -999, -999,0.161,0.004,0.665,0.003,0.878,0.004,0.768,0.004,0.576,0.004 
  8365052,19263138+4420296 ,12.08, 2,2, 76.00, 2.64, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8365522,19271220+4422530 ,12.47, 0,2,-999.00, 2.64, 0.01, -999, -999,0.213,0.003,0.588,0.005,0.871,0.009,0.785,0.007,0.577,0.006 
  8365782,19273691+4423124 ,10.06, 2,2,118.00, 2.81, 0.01, -999, -999,0.214,0.002,0.712,0.003,0.863,0.003,0.728,0.003,0.577,0.004 
  8365908,19275051+4420428 ,11.86, 0,0,-999.00, 2.39, 0.01, -999, -999,0.133,0.002,0.631,0.003,0.892,0.042,0.753,0.042,0.561,0.003 
  8366239,19281908+4419186 ,11.79, 0,1,-999.00, 3.18, 0.01, -999, -999,0.160,0.001,0.644,0.009,0.885,0.005,0.748,0.005,0.586,0.011 
  8366486,19284227+4418298 ,11.13, 0,0,-999.00, 2.51, 0.01, -999, -999,0.123,0.001,0.606,0.002,0.848,0.004,0.725,0.003,0.508,0.004 
  8366758,19290586+4423463 ,12.19, 0,0,-999.00, 2.33, 0.01, -999, -999,0.157,0.003,0.621,0.003,0.830,0.007,0.754,0.006,0.525,0.003 
  8367834,19304405+4420384 ,10.56, 0,2,-999.00, 2.37, 0.01, -999, -999,0.138,0.001,0.621,0.008,0.851,0.010,0.768,0.013,0.553,0.007 
  8374104,19392766+4419135 ,11.27, 0,2,-999.00, 2.76, 0.01, -999, -999,0.154,0.001,0.705,0.004,0.873,0.007,0.744,0.006,0.575,0.013 
  8375240,19405489+4420190 ,10.32, 0,2,-999.00, 2.61, 0.01, -999, -999,0.143,0.001,0.577,0.002,0.856,0.003,0.793,0.003,0.565,0.004 
  8377116,19431983+4420463 ,11.79, 0,2,-999.00, 2.38, 0.01, -999, -999,0.119,0.002,0.586,0.008,0.859,0.010,0.796,0.009,0.604,0.008 
  8377200,19432534+4420562 ,10.72, 0,2,-999.00, 2.48, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8377727,19440539+4423418 ,12.27, 0,2,-999.00, 2.52, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8378462,19445819+4419050 ,11.13, 0,2,-999.00, 2.86, 0.01, -999, -999,0.169,0.002,0.677,0.005,0.868,0.006,0.740,0.007,0.601,0.005 
  8378481,19445982+4421035 ,12.01, 0,0,-999.00, 2.70, 0.01, -999, -999,0.194,0.001,0.635,0.003,0.885,0.004,0.742,0.003,0.615,0.004 
  8378653,19451115+4422489 ,11.72, 0,2,-999.00, 2.87, 0.01, -999, -999,0.152,0.002,0.653,0.004,0.862,0.005,0.742,0.006,0.579,0.005 
  8379490,19461060+4420301 ,12.16, 0,2,-999.00, 2.51, 0.01, -999, -999,0.188,0.001,0.676,0.004,0.879,0.004,0.733,0.004,0.585,0.004 
  8380242,19470413+4420299 ,11.70, 0,2,-999.00, 2.45, 0.01, -999, -999,0.162,0.002,0.624,0.003,0.870,0.006,0.755,0.004,0.584,0.003 
  8381246,19480711+4421163 ,12.46, 0,0,-999.00, 2.84, 0.01, -999, -999, -999, -999, -999, -999,0.828,0.009,0.777,0.008,0.532,0.006 
  8386344,19531116+4422128 ,11.73, 0,0,-999.00, 2.39, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8386537,19532163+4422367 ,11.35, 2,2, 67.00, 2.37, 0.01, -999, -999,0.178,0.002,0.684,0.004,0.876,0.006,0.719,0.006,0.552,0.010 
  8386921,19534548+4420540 ,12.13, 0,2,-999.00, 2.33, 0.01, -999, -999, -999, -999,0.633,0.007,0.857,0.005,0.767,0.005,0.543,0.005 
  8388399,19551417+4418460 ,11.94, 0,2,-999.00, 2.86, 0.01, -999, -999,0.209,0.002,0.693,0.004,0.895,0.006,0.737,0.006,0.573,0.005 
  8388920,19554529+4422580 ,11.35, 0,2,-999.00, 2.56, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8389200,19560427+4423536 ,10.91, 2,2, 92.00, 2.66, 0.01, -999, -999,0.230,0.002,0.627,0.004,0.849,0.005,0.751,0.005,0.572,0.007 
  8390612,19573815+4418196 ,10.05, 0,2,-999.00, 2.56, 0.01, -999, -999,0.166,0.001,0.686,0.005,0.885,0.005,0.760,0.005,0.580,0.006 
  8390838,19575254+4423030 , 7.87, 0,2,-999.00, 2.62, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8391175,19581574+4421131 ,12.29, 0,1,-999.00, 2.86, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8391532,19583851+4418403 ,11.79, 0,2,-999.00, 2.67, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8393914,20010232+4422435 ,12.12, 0,2,-999.00, 2.40, 0.01, -999, -999,0.134,0.002,0.696,0.004,0.893,0.009,0.734,0.009,0.563,0.004 
  8394035,20011083+4418209 ,11.40, 0,2,-999.00, 2.79, 0.01, -999, -999,0.165,0.004,0.612,0.004,0.852,0.004,0.667,0.005,0.492,0.008 
  8394497,20014398+4418389 ,10.80, 0,2,-999.00, 2.79, 0.01, -999, -999,0.147,0.002,0.747,0.004,0.902,0.006,0.751,0.006,0.581,0.003 
  8394780,20020940+4418069 ,11.49, 2,1, 72.00, 3.29, 0.02, -999, -999,0.272,0.002,0.711,0.006,0.905,0.010,0.781,0.009,0.633,0.006 
  8395153,20024021+4420024 ,11.10, 0,0,-999.00, 2.57, 0.01, -999, -999,0.126,0.002,0.621,0.007,0.870,0.007,0.806,0.006,0.558,0.010 
  8395466,20030848+4422296 ,10.93, 0,0,-999.00, 2.73, 0.01, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999 
  8395903,20034631+4422526 ,11.46, 2,2,109.00, 2.86, 0.01, -999, -999,0.199,0.002,0.722,0.005,0.884,0.006,0.744,0.004,0.583,0.005 
